prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon,risk_tier,pi_width,dynasty_share_2022,delta_from_2022,trajectory
Davao Del Sur,2025,22.94219017028809,24.279796600341797,26.40648651123047,2028,Low Risk,3.4642963409423793,24.30555534362793,-0.025758743286132812,Stable
Davao Del Sur,2026,23.694644927978516,25.364910125732425,27.788463592529297,2028,Low Risk,4.093818664550781,24.30555534362793,1.0593547821044957,Stable
Davao Del Sur,2027,23.689966201782227,26.299625396728516,30.563268661499023,2028,Low Risk,6.873302459716797,24.30555534362793,1.994070053100586,Stable
Davao Del Sur,2028,24.15744400024414,26.842269897460938,31.046497344970703,2028,Low Risk,6.8890533447265625,24.30555534362793,2.536714553833008,Increasing
Davao Occidental,2023,26.419048309326172,29.617000579833984,34.73879623413086,2028,Low Risk,8.319747924804688,37.70491790771485,-8.087917327880866,Decreasing
Davao Occidental,2024,26.435317993164062,29.626766204833984,34.694496154785156,2028,Low Risk,8.259178161621094,37.70491790771485,-8.078151702880866,Decreasing
Davao Occidental,2025,26.390239715576172,29.640689849853516,34.68714141845703,2028,Low Risk,8.29690170288086,37.70491790771485,-8.064228057861335,Decreasing
Davao Occidental,2026,26.317062377929688,29.649761199951172,34.676517486572266,2028,Low Risk,8.359455108642578,37.70491790771485,-8.055156707763679,Decreasing
Davao Occidental,2027,26.21409797668457,29.637134552001953,34.64790344238281,2028,Low Risk,8.433805465698242,37.70491790771485,-8.067783355712898,Decreasing
Davao Occidental,2028,26.06982421875,29.58596420288086,34.59618377685547,2028,Low Risk,8.526359558105469,37.70491790771485,-8.118953704833991,Decreasing
Davao Oriental,2023,22.305248260498047,23.628448486328125,26.25596618652344,2028,Low Risk,3.950717926025394,21.428571701049805,2.1998767852783203,Increasing
Davao Oriental,2024,22.600387573242188,24.369873046875,27.385019302368164,2028,Low Risk,4.784631729125977,21.428571701049805,2.9413013458251953,Increasing
Davao Oriental,2025,23.454870223999023,25.79694366455078,29.375743865966797,2028,Low Risk,5.920873641967773,21.428571701049805,4.368371963500977,Increasing
Davao Oriental,2026,24.742862701416016,27.72869300842285,31.841617584228516,2028,Low Risk,7.0987548828125,21.428571701049805,6.300121307373047,Increasing
Davao Oriental,2027,26.056232452392575,29.58849334716797,34.01942443847656,2028,Low Risk,7.963191986083988,21.428571701049805,8.159921646118164,Increasing
Davao Oriental,2028,26.96278381347656,30.843093872070312,35.387939453125,2028,Low Risk,8.425155639648441,21.428571701049805,9.414522171020508,Increasing
Dinagat Islands,2023,19.94243621826172,22.90482521057129,27.3525333404541,2028,Low Risk,7.410097122192383,23.456790924072266,-0.5519657135009766,Stable
Dinagat Islands,2024,19.72081756591797,23.020355224609375,27.649883270263672,2028,Low Risk,7.929065704345703,23.456790924072266,-0.4364356994628906,Stable
Dinagat Islands,2025,20.49320602416992,24.441389083862305,29.898021697998047,2028,Low Risk,9.404815673828129,23.456790924072266,0.9845981597900391,Stable
Dinagat Islands,2026,22.652576446533203,27.715177536010746,34.82017135620117,2028,Low Risk,12.167594909667969,23.456790924072266,4.25838661193848,Increasing
